time,price
2022-05-18T14:15:40.942633,7
2022-05-18T14:15:51.086510,7
2022-05-18T14:16:01.222447,7
2022-05-18T14:16:11.366354,7
2022-05-18T14:16:21.510510,7
2022-05-18T14:16:31.655766,7
2022-05-18T14:16:41.794917,7
2022-05-18T14:16:51.939702,7
2022-05-18T14:17:02.074565,7
2022-05-18T14:17:12.223993,7
2022-05-18T14:17:22.387728,7
2022-05-18T14:17:32.532082,7
2022-05-18T14:17:42.677642,7
2022-05-18T14:17:52.821103,7
2022-05-18T14:18:03.034804,7
2022-05-18T14:18:13.224821,7
2022-05-18T14:18:23.360348,7
2022-05-18T14:18:33.519004,7
2022-05-18T14:18:43.669650,7
2022-05-18T14:18:53.825836,7
2022-05-18T14:19:03.962030,7
2022-05-18T14:19:14.104918,7
2022-05-18T14:19:24.255746,7
2022-05-18T14:19:34.404480,7
2022-05-18T14:19:44.553347,7
2022-05-18T14:19:54.710052,7
2022-05-18T14:20:04.863244,7
2022-05-18T14:20:15.009192,7
2022-05-18T14:20:25.160255,7
2022-05-18T14:20:35.295162,7
2022-05-18T14:20:45.450770,7
2022-05-18T14:20:55.597921,7
2022-05-18T14:21:05.730973,7
2022-05-18T14:21:15.882302,7
2022-05-18T14:21:26.022572,7
2022-05-18T14:21:36.163143,7
2022-05-18T14:21:46.306929,7
2022-05-18T14:21:56.475045,7
2022-05-18T14:22:06.649092,7
2022-05-18T14:22:16.788096,7
2022-05-18T14:22:26.925862,7
2022-05-18T14:22:37.067531,7
2022-05-18T14:22:47.216327,7
2022-05-18T14:22:57.366809,7
2022-05-18T14:23:07.510256,7
2022-05-18T14:23:17.651453,7
2022-05-18T14:23:27.803355,7
2022-05-18T14:23:37.939494,7
2022-05-18T14:23:48.087506,7
2022-05-18T14:23:58.253437,7
2022-05-18T14:24:08.387423,7
2022-05-18T14:24:18.537432,7
2022-05-18T14:24:28.674785,7
2022-05-18T14:24:38.815825,7
2022-05-18T14:24:48.952253,7
2022-05-18T14:24:59.090977,7
2022-05-18T14:25:09.240942,7
2022-05-18T14:25:19.382344,7
2022-05-18T14:25:29.514561,7
2022-05-18T14:25:39.655779,7
2022-05-18T14:25:49.787489,7
2022-05-18T14:25:59.928362,7
2022-05-18T14:26:10.065716,7
2022-05-18T14:26:20.205520,7
2022-05-18T14:26:30.347127,7
2022-05-18T14:26:40.493897,7
2022-05-18T14:26:50.636649,7
2022-05-18T14:27:00.793487,7
2022-05-18T14:27:10.934474,7
2022-05-18T14:27:21.086078,7
2022-05-18T14:27:31.238563,7
2022-05-18T14:27:41.384305,7
2022-05-18T14:27:51.524493,7
2022-05-18T14:28:01.684269,7
2022-05-18T14:28:11.836624,7
2022-05-18T14:28:21.976380,7
2022-05-18T14:28:32.120078,7
2022-05-18T14:28:42.283568,7
2022-05-18T14:28:52.449286,7
2022-05-18T14:29:02.618950,7
2022-05-18T14:29:12.764646,7
2022-05-18T14:29:22.901156,7
2022-05-18T14:29:33.051585,7
2022-05-18T14:29:43.204925,7
2022-05-18T14:29:53.352570,7
2022-05-18T14:30:03.526003,7
2022-05-18T14:30:13.696368,7
2022-05-18T14:30:23.864241,7
2022-05-18T14:30:34.019339,7
2022-05-18T14:30:44.177597,7
2022-05-18T14:30:54.341578,7
2022-05-18T14:31:04.481091,7
2022-05-18T14:31:14.625365,7
2022-05-18T14:31:24.778066,7
2022-05-18T14:31:34.919699,7
2022-05-18T14:31:45.064629,7
2022-05-18T14:31:55.202424,7
2022-05-18T14:32:05.357013,7
2022-05-18T14:32:15.499852,7
2022-05-18T14:32:25.649808,7
2022-05-18T14:32:35.793979,7
2022-05-18T14:32:45.927395,7
2022-05-18T14:32:56.081025,7
2022-05-18T14:33:06.232275,7
2022-05-18T14:33:16.368654,7
2022-05-18T14:33:26.512185,7
2022-05-18T14:33:36.848962,7
2022-05-18T14:33:47.126463,7
2022-05-18T14:33:57.386487,7
2022-05-18T14:34:07.688222,7
2022-05-18T14:34:17.899200,7
2022-05-18T14:34:28.041204,7
2022-05-18T14:34:38.198716,7
2022-05-18T14:34:48.342578,7
2022-05-18T14:34:58.482582,7
2022-05-18T14:35:08.619215,7
2022-05-18T14:35:18.760908,7
2022-05-18T14:35:28.901499,7
2022-05-18T14:35:39.055843,7
2022-05-18T14:35:49.198472,7
2022-05-18T14:35:59.330893,7
2022-05-18T14:36:09.472685,7
2022-05-18T14:36:19.603132,7
2022-05-18T14:36:29.738865,7
2022-05-18T14:36:39.881354,7
2022-05-18T14:36:50.027310,7
2022-05-18T14:37:00.169712,7
2022-05-18T14:37:10.325867,7
2022-05-18T14:37:20.476135,7
2022-05-18T14:37:30.622563,7
2022-05-18T14:37:40.768744,7
2022-05-18T14:37:50.908759,7
2022-05-18T14:38:01.056634,7
2022-05-18T14:38:11.215579,7
2022-05-18T14:38:21.359654,7
2022-05-18T14:38:31.502398,7
2022-05-18T14:38:41.656492,7
2022-05-18T14:38:51.816811,7
2022-05-18T14:39:01.954597,7
2022-05-18T14:39:12.108006,7
2022-05-18T14:39:22.364421,7
2022-05-18T14:39:32.525803,7
2022-05-18T14:39:42.662635,7
2022-05-18T14:39:52.817693,7
2022-05-18T14:40:02.964350,7
2022-05-18T14:40:13.107049,7
2022-05-18T14:40:23.250632,7
2022-05-18T14:40:33.398364,7
2022-05-18T14:40:43.535899,7
2022-05-18T14:40:53.683796,7
2022-05-18T14:41:03.826971,7
2022-05-18T14:41:13.977104,7
2022-05-18T14:41:24.112799,7
2022-05-18T14:41:34.251481,7
2022-05-18T14:41:44.387711,7
2022-05-18T14:41:54.531787,7
2022-05-18T14:42:04.666668,7
2022-05-18T14:42:14.820555,7
2022-05-18T14:42:24.965673,7
2022-05-18T14:42:35.115249,7
2022-05-18T14:42:45.262375,7
2022-05-18T14:42:55.414403,7
2022-05-18T14:43:05.592587,7
2022-05-18T14:43:15.719861,7
2022-05-18T14:43:25.862345,7
2022-05-18T14:43:36.004654,7
2022-05-18T14:43:46.137469,7
2022-05-18T14:43:56.282084,7
2022-05-18T14:44:06.431589,7
2022-05-18T14:44:16.584741,7
2022-05-18T14:44:26.736752,7
2022-05-18T14:44:36.877593,7
2022-05-18T14:44:47.026280,7
2022-05-18T14:44:57.173372,7
2022-05-18T14:45:07.317863,7
2022-05-18T14:45:17.468967,7
2022-05-18T14:45:27.600439,7
2022-05-18T14:45:37.738175,7
2022-05-18T14:45:47.885193,7
2022-05-18T14:45:58.022537,7
2022-05-18T14:46:08.172412,7
2022-05-18T14:46:18.312628,7
2022-05-18T14:46:28.453281,7
2022-05-18T14:46:38.604329,7
2022-05-18T14:46:48.751776,7
2022-05-18T14:46:58.916736,7
2022-05-18T14:47:09.115388,7
2022-05-18T14:47:19.264279,7
2022-05-18T14:47:29.413666,7
2022-05-18T14:47:39.549952,7
2022-05-18T14:47:49.691933,7
2022-05-18T14:47:59.832919,7
2022-05-18T14:48:09.990110,7
2022-05-18T14:48:20.140593,7
2022-05-18T14:48:30.284589,7
2022-05-18T14:48:40.421529,7
2022-05-18T14:48:50.563675,7
2022-05-18T14:49:00.703639,7
2022-05-18T14:49:10.944746,7
2022-05-18T14:49:21.095151,7
2022-05-18T14:49:31.237873,7
2022-05-18T14:49:41.378083,7
2022-05-18T14:49:51.520850,7
2022-05-18T14:50:01.661239,7
2022-05-18T14:50:11.808045,7
2022-05-18T14:50:21.945342,7
2022-05-18T14:50:32.220607,7
2022-05-18T14:50:42.395624,7
2022-05-18T14:50:52.540257,7
2022-05-18T14:51:02.691916,7
2022-05-18T14:51:12.839843,7
2022-05-18T14:51:22.975651,7
2022-05-18T14:51:33.120205,7
2022-05-18T14:51:43.278265,7
2022-05-18T14:51:53.427089,7
2022-05-18T14:52:03.567622,7
2022-05-18T14:52:13.720820,7
2022-05-18T14:52:23.868439,7
2022-05-18T14:52:34.011695,7
2022-05-18T14:52:44.149316,7
2022-05-18T14:52:54.282244,7
2022-05-18T14:53:04.438755,7
2022-05-18T14:53:14.587761,7
2022-05-18T14:53:24.752465,7
2022-05-18T14:53:34.911680,7
2022-05-18T14:53:45.066011,7
2022-05-18T14:53:55.211296,7
2022-05-18T14:54:05.355780,7
2022-05-18T14:54:15.495249,7
2022-05-18T14:54:25.636131,7
2022-05-18T14:54:35.781851,7
2022-05-18T14:54:45.934086,7
2022-05-18T14:54:56.073708,7
2022-05-18T14:55:06.207939,7
2022-05-18T14:55:16.352645,7
2022-05-18T14:55:26.500500,7
2022-05-18T14:55:36.671620,7
2022-05-18T14:55:46.868216,7
2022-05-18T14:55:57.019067,7
2022-05-18T14:56:07.167168,7
2022-05-18T14:56:17.311546,7
2022-05-18T14:56:27.463495,7
2022-05-18T14:56:37.609535,7
2022-05-18T14:56:47.743847,7
2022-05-18T14:56:57.898093,7
2022-05-18T14:57:08.033239,7
2022-05-18T14:57:18.164932,7
2022-05-18T14:57:28.318972,7
2022-05-18T14:57:38.467791,7
2022-05-18T14:57:48.615719,7
2022-05-18T14:57:58.757917,7
2022-05-18T14:58:08.896557,7
2022-05-18T14:58:19.059627,7
2022-05-18T14:58:29.188603,7
2022-05-18T14:58:39.336192,7
2022-05-18T14:58:49.482537,7
2022-05-18T14:58:59.616751,7
2022-05-18T14:59:09.760494,7
2022-05-18T14:59:19.930689,7
2022-05-18T14:59:30.081455,7
2022-05-18T14:59:40.232665,7
2022-05-18T14:59:50.390994,7
2022-05-18T15:00:00.542551,7
2022-05-18T15:00:10.684835,7
2022-05-18T15:00:20.823371,7
2022-05-18T15:00:30.973541,7
2022-05-18T15:00:41.127072,7
2022-05-18T15:00:51.263306,7
2022-05-18T15:01:01.407104,7
2022-05-18T15:01:12.556181,7
2022-05-18T15:01:22.700190,7
2022-05-18T15:01:32.852535,7
2022-05-18T15:01:42.991589,7
2022-05-18T15:01:53.156047,7
2022-05-18T15:02:03.305518,7
2022-05-18T15:02:13.438092,7
2022-05-18T15:02:23.583178,7
2022-05-18T15:02:33.724455,7
2022-05-18T15:02:43.864753,7
2022-05-18T15:02:54.005056,7
2022-05-18T15:03:04.152876,7
2022-05-18T15:03:14.300383,7
2022-05-18T15:03:24.432461,7
2022-05-18T15:03:34.594766,7
2022-05-18T15:03:44.734116,7
2022-05-18T15:03:54.901353,7
2022-05-18T15:04:05.045043,7
2022-05-18T15:04:15.190516,7
2022-05-18T15:04:25.344322,7
2022-05-18T15:04:35.491829,7
2022-05-18T15:04:45.635551,7
2022-05-18T15:04:55.783886,7
2022-05-18T15:05:05.921026,7
2022-05-18T15:05:16.058074,7
2022-05-18T15:05:26.201549,7
2022-05-18T15:05:36.354642,7
2022-05-18T15:05:46.500163,7
2022-05-18T15:05:56.650848,7
2022-05-18T15:06:06.784283,7
2022-05-18T15:06:16.926516,7
2022-05-18T15:06:27.067021,7
2022-05-18T15:06:37.209100,7
2022-05-18T15:06:47.353685,7
2022-05-18T15:06:57.497305,7
2022-05-18T15:07:07.650050,7
2022-05-18T15:07:17.816779,7
2022-05-18T15:07:28.027185,7
2022-05-18T15:07:38.173999,7
2022-05-18T15:07:48.317787,7
2022-05-18T15:07:58.454520,7
2022-05-18T15:08:08.590692,7
2022-05-18T15:08:18.728101,7
2022-05-18T15:08:28.974896,7
2022-05-18T15:08:39.116987,7
2022-05-18T15:08:49.265969,7
2022-05-18T15:08:59.401416,7
2022-05-18T15:09:09.538142,7
2022-05-18T15:09:19.684715,7
2022-05-18T15:09:29.848396,7
2022-05-18T15:09:39.999439,7
2022-05-18T15:09:50.147416,7
2022-05-18T15:10:00.280192,7
2022-05-18T15:10:10.422543,7
2022-05-18T15:10:20.564811,7
2022-05-18T15:10:30.708713,7
2022-05-18T15:10:40.854537,7
2022-05-18T15:10:50.994499,7
2022-05-18T15:11:01.130738,7
2022-05-18T15:11:11.279860,7
2022-05-18T15:11:21.425344,7
2022-05-18T15:11:31.577224,7
2022-05-18T15:11:41.716881,7
2022-05-18T15:11:51.866640,7
2022-05-18T15:12:02.008524,7
2022-05-18T15:12:12.276285,7
2022-05-18T15:12:22.432031,7
2022-05-18T15:12:32.583871,7
2022-05-18T15:12:42.728405,7
2022-05-18T15:12:52.898090,7
2022-05-18T15:13:03.114265,7
2022-05-18T15:13:13.269260,7
2022-05-18T15:13:23.414066,7
2022-05-18T15:13:33.553195,7
2022-05-18T15:13:43.764030,7
2022-05-18T15:13:53.902513,7
2022-05-18T15:14:04.044879,7
2022-05-18T15:14:14.183516,7
2022-05-18T15:14:24.327838,7
2022-05-18T15:14:34.476440,7
2022-05-18T15:14:44.693580,7
2022-05-18T15:14:54.830248,7
2022-05-18T15:15:04.970507,7
2022-05-18T15:15:15.113589,7
2022-05-18T15:15:25.251077,7
2022-05-18T15:15:35.391717,7
2022-05-18T15:15:45.540500,7
2022-05-18T15:15:55.690894,7
2022-05-18T15:16:05.847930,7
2022-05-18T15:16:16.033858,7
2022-05-18T15:16:26.168661,7
2022-05-18T15:16:36.329980,7
2022-05-18T15:16:46.480469,7
2022-05-18T15:16:56.616307,7
2022-05-18T15:17:06.785038,7
2022-05-18T15:17:16.918157,7
2022-05-18T15:17:27.060027,7
2022-05-18T15:17:37.198071,7
2022-05-18T15:17:47.370887,7
2022-05-18T15:17:57.516110,7
2022-05-18T15:18:07.665345,7
2022-05-18T15:18:17.859971,7
2022-05-18T15:18:27.999278,7
2022-05-18T15:18:38.141327,7
2022-05-18T15:18:48.281150,7
2022-05-18T15:18:58.425770,7
2022-05-18T15:19:08.953936,7
2022-05-18T15:19:19.095078,7
2022-05-18T15:19:29.238445,7
2022-05-18T15:19:39.376944,7
2022-05-18T15:19:49.515004,7
2022-05-18T15:19:59.654146,7
2022-05-18T15:20:09.803459,7
2022-05-18T15:20:19.947604,7
2022-05-18T15:20:30.092226,7
2022-05-18T15:20:40.238746,7
2022-05-18T15:20:50.410597,7
2022-05-18T15:21:00.561757,7
2022-05-18T15:21:10.699851,7
2022-05-18T15:21:20.836555,7
2022-05-18T15:21:30.982643,7
2022-05-18T15:21:41.133048,7
2022-05-18T15:21:51.285188,7
2022-05-18T15:22:01.435166,7
2022-05-18T15:22:11.585862,7
2022-05-18T15:22:21.720206,7
2022-05-18T15:22:31.857847,7
2022-05-18T15:22:41.987111,7
2022-05-18T15:22:52.126548,7
2022-05-18T15:23:02.254199,7
2022-05-18T15:23:12.387816,7
2022-05-18T15:23:22.523977,7
2022-05-18T15:23:32.760940,7
2022-05-18T15:23:42.916910,7
2022-05-18T15:23:53.079961,7
2022-05-18T15:24:03.224579,7
2022-05-18T15:24:13.378832,7
2022-05-18T15:24:23.529297,7
2022-05-18T15:24:33.669162,7
2022-05-18T15:24:43.804499,7
2022-05-18T15:24:53.950121,7
2022-05-18T15:25:04.094107,7
2022-05-18T15:25:14.241252,7
2022-05-18T15:25:24.383358,7
2022-05-18T15:25:34.532982,7
2022-05-18T15:25:44.686418,7
2022-05-18T15:25:54.822368,7
2022-05-18T15:26:04.969865,7
2022-05-18T15:26:15.118922,7
2022-05-18T15:26:25.244268,7
2022-05-18T15:26:35.489190,7
2022-05-18T15:26:45.621480,7
2022-05-18T15:26:55.754533,7
2022-05-18T15:27:05.898316,7
2022-05-18T15:27:16.034990,7
2022-05-18T15:27:26.174025,7
2022-05-18T15:27:36.314735,7
2022-05-18T15:27:46.455855,7
2022-05-18T15:27:56.599103,7
2022-05-18T15:28:06.739525,7
2022-05-18T15:28:16.883853,7
2022-05-18T15:28:27.031829,7
2022-05-18T15:28:37.193493,7
2022-05-18T15:28:47.345571,7
2022-05-18T15:28:57.485468,7
2022-05-18T15:29:07.902145,7
2022-05-18T15:29:18.051540,7
2022-05-18T15:29:28.202069,7
2022-05-18T15:29:38.346772,7
2022-05-18T15:29:48.499959,7
2022-05-18T15:29:58.651686,7
2022-05-18T15:30:08.801194,7
2022-05-18T15:30:18.945114,7
2022-05-18T15:30:29.088248,7
2022-05-18T15:30:39.234138,7
2022-05-18T15:30:49.378794,7
2022-05-18T15:30:59.517235,7
2022-05-18T15:31:09.644260,7
2022-05-18T15:31:19.781215,7
2022-05-18T15:31:29.931749,7
2022-05-18T15:31:40.081673,7
2022-05-18T15:31:50.230523,7
2022-05-18T15:32:00.369552,7
2022-05-18T15:32:10.514740,7
2022-05-18T15:32:20.662228,7
2022-05-18T15:32:30.809960,7
2022-05-18T15:32:40.951077,7
2022-05-18T15:32:51.104262,7
2022-05-18T15:33:01.260484,7
2022-05-18T15:33:11.413186,7
2022-05-18T15:33:21.578615,7
2022-05-18T15:33:31.736103,7
2022-05-18T15:33:41.896090,7
2022-05-18T15:33:52.056287,7
2022-05-18T15:34:02.209992,7
2022-05-18T15:34:12.372584,7
2022-05-18T15:34:22.521989,7
2022-05-18T15:34:32.673205,7
2022-05-18T15:34:42.835442,7
2022-05-18T15:34:53.010868,7
2022-05-18T15:35:03.173979,7
2022-05-18T15:35:13.326950,7
2022-05-18T15:35:23.492730,7
2022-05-18T15:35:33.642846,7
2022-05-18T15:35:43.797466,7
2022-05-18T15:35:53.960983,7
2022-05-18T15:36:04.116079,7
2022-05-18T15:36:14.274592,7
2022-05-18T15:36:24.438729,7
2022-05-18T15:36:34.594436,7
2022-05-18T15:36:44.748839,7
2022-05-18T15:36:54.913402,7
2022-05-18T15:37:05.069624,7
2022-05-18T15:37:15.227588,7
2022-05-18T15:37:25.395985,7
2022-05-18T15:37:35.560796,7
2022-05-18T15:37:45.736573,7
2022-05-18T15:37:55.893749,7
2022-05-18T15:38:06.054361,7
2022-05-18T15:38:16.254174,7
2022-05-18T15:38:26.410905,7
2022-05-18T15:38:36.559645,7
2022-05-18T15:38:46.729376,7
2022-05-18T15:38:56.893740,7
2022-05-18T15:39:07.050648,7
2022-05-18T15:39:17.214032,7
2022-05-18T15:39:27.372352,7
2022-05-18T15:39:37.525682,7
2022-05-18T15:39:47.682295,7
2022-05-18T15:39:57.839167,7
2022-05-18T15:40:07.993070,7
2022-05-18T15:40:18.175283,7
2022-05-18T15:40:28.324388,7
2022-05-18T15:40:38.492470,7
2022-05-18T15:40:48.657664,7
2022-05-18T15:40:58.811412,7
2022-05-18T15:41:08.974992,7
2022-05-18T15:41:19.123755,7
2022-05-18T15:41:29.270096,7
2022-05-18T15:41:39.428552,7
2022-05-18T15:41:49.584066,7
2022-05-18T15:41:59.736737,7
2022-05-18T15:42:09.890407,7
2022-05-18T15:42:20.084937,7
2022-05-18T15:42:30.261705,7
2022-05-18T15:42:40.433115,7
2022-05-18T15:42:50.588328,7
2022-05-18T15:43:00.737800,7
2022-05-18T15:43:10.886937,7
2022-05-18T15:43:21.029974,7
2022-05-18T15:43:31.183847,7
2022-05-18T15:43:41.334538,7
2022-05-18T15:43:51.496006,7
2022-05-18T15:44:01.680168,7
2022-05-18T15:44:11.833688,7
2022-05-18T15:44:21.994142,7
2022-05-18T15:44:32.158947,7
2022-05-18T15:44:42.402021,7
2022-05-18T15:44:52.560344,7
2022-05-18T15:45:02.720663,7
2022-05-18T15:45:12.876118,7
2022-05-18T15:45:23.046097,7
2022-05-18T15:45:33.205130,7
2022-05-18T15:45:43.373492,7
2022-05-18T15:45:53.533146,7
2022-05-18T15:46:03.710108,7
2022-05-18T15:46:13.863281,7
2022-05-18T15:46:24.022322,7
2022-05-18T15:46:34.171161,7
2022-05-18T15:46:44.324188,7
2022-05-18T15:46:54.489960,7
2022-05-18T15:47:04.645027,7
2022-05-18T15:47:14.791409,7
2022-05-18T15:47:24.947329,7
2022-05-18T15:47:35.108952,7
2022-05-18T15:47:45.260960,7
2022-05-18T15:47:55.414382,7
2022-05-18T15:48:05.579324,7
2022-05-18T15:48:15.753438,7
2022-05-18T15:48:25.912197,7
2022-05-18T15:48:36.063698,7
2022-05-18T15:48:46.247422,7
2022-05-18T15:48:56.395876,7
2022-05-18T15:49:06.616792,7
2022-05-18T15:49:16.771771,7
2022-05-18T15:49:26.919376,7
2022-05-18T15:49:37.078484,7
2022-05-18T15:49:47.249193,7
2022-05-18T15:49:57.423932,7
2022-05-18T15:50:07.572979,7
2022-05-18T15:50:17.744329,7
2022-05-18T15:50:27.921633,7
2022-05-18T15:50:38.071485,7
2022-05-18T15:50:48.226523,7
2022-05-18T15:50:58.384943,7
2022-05-18T15:51:08.919044,7
2022-05-18T15:51:19.083985,7
2022-05-18T15:51:29.244262,7
2022-05-18T15:51:39.408282,7
2022-05-18T15:51:49.573424,7
2022-05-18T15:51:59.721528,7
2022-05-18T15:52:09.876305,7
2022-05-18T15:52:20.035463,7
2022-05-18T15:52:30.192703,7
2022-05-18T15:52:40.360905,7
2022-05-18T15:52:50.524031,7
2022-05-18T15:53:00.678723,7
2022-05-18T15:53:10.865214,7
2022-05-18T15:53:21.022729,7
2022-05-18T15:53:31.188803,7
2022-05-18T15:53:41.424653,7
2022-05-18T15:53:51.593650,7
2022-05-18T15:54:01.755848,7
2022-05-18T15:54:11.937003,7
2022-05-18T15:54:22.092710,7
2022-05-18T15:54:32.261012,7
2022-05-18T15:54:42.462961,7
2022-05-18T15:54:52.631022,7
2022-05-18T15:55:02.790266,7
2022-05-18T15:55:12.961173,7
2022-05-18T15:55:23.465309,7
2022-05-18T15:55:33.628842,7
2022-05-18T15:55:43.782737,7
2022-05-18T15:55:53.942349,7
2022-05-18T15:56:04.098492,7
2022-05-18T15:56:14.275881,7
2022-05-18T15:56:24.458751,7
2022-05-18T15:56:34.645922,7
2022-05-18T15:56:44.812250,7
2022-05-18T15:56:54.969049,7
2022-05-18T15:57:05.125771,7
2022-05-18T15:57:15.284619,7
2022-05-18T15:57:25.452658,7
2022-05-18T15:57:35.611972,7
2022-05-18T15:57:45.776156,7
2022-05-18T15:57:55.932370,7
2022-05-18T15:58:06.090033,7
2022-05-18T15:58:16.240316,7
2022-05-18T15:58:26.403382,7
2022-05-18T15:58:36.557551,7
2022-05-18T15:58:46.718433,7
2022-05-18T15:58:56.888259,7
2022-05-18T15:59:07.045444,7
2022-05-18T15:59:17.217142,7
2022-05-18T15:59:27.393203,7
2022-05-18T15:59:37.569526,7
2022-05-18T15:59:47.727608,7
2022-05-18T15:59:57.893019,7
2022-05-18T16:00:08.048069,7
2022-05-18T16:00:18.209781,7
2022-05-18T16:00:28.389426,7
2022-05-18T16:00:38.550082,7
2022-05-18T16:00:48.712544,7
2022-05-18T16:00:58.868366,7
2022-05-18T16:01:09.021907,7
2022-05-18T16:01:19.193911,7
2022-05-18T16:01:29.352274,7
2022-05-18T16:01:39.506195,7
2022-05-18T16:01:49.668410,7
2022-05-18T16:01:59.830740,7
2022-05-18T16:02:10.034071,7
2022-05-18T16:02:20.218836,7
2022-05-18T16:02:30.395530,7
2022-05-18T16:02:40.561676,7
2022-05-18T16:02:50.717092,7
2022-05-18T16:03:00.894268,7
2022-05-18T16:03:11.056790,7
2022-05-18T16:03:21.217955,7
2022-05-18T16:03:31.382010,7
2022-05-18T16:03:41.535165,7
2022-05-18T16:03:51.721752,7
2022-05-18T16:04:01.875179,7
2022-05-18T16:04:12.043789,7
2022-05-18T16:04:22.214047,7
2022-05-18T16:04:32.380825,7
2022-05-18T16:04:42.554029,7
2022-05-18T16:04:52.705860,7
2022-05-18T16:05:02.892356,7
2022-05-18T16:05:13.066532,7
2022-05-18T16:05:23.640217,7
2022-05-18T16:05:33.804110,7
2022-05-18T16:05:43.969634,7
2022-05-18T16:05:54.164763,7
2022-05-18T16:06:04.334238,7
2022-05-18T16:06:14.501508,7
2022-05-18T16:06:24.661115,7
2022-05-18T16:06:34.819496,7
2022-05-18T16:06:45.001251,7
2022-05-18T16:06:55.188932,7
2022-05-18T16:07:05.356339,7
2022-05-18T16:07:15.520567,7
2022-05-18T16:07:25.677333,7
2022-05-18T16:07:35.839472,7
2022-05-18T16:07:46.015421,7
2022-05-18T16:07:56.178639,7
2022-05-18T16:08:06.341867,7
2022-05-18T16:08:16.499002,7
2022-05-18T16:08:26.677052,7
2022-05-18T16:08:36.856337,7
2022-05-18T16:08:47.037576,7
2022-05-18T16:08:57.223720,7
2022-05-18T16:09:07.389663,7
2022-05-18T16:09:17.542785,7
2022-05-18T16:09:27.705680,7
2022-05-18T16:09:37.884456,7
2022-05-18T16:09:48.062538,7
2022-05-18T16:09:58.226266,7
2022-05-18T16:10:08.387641,7
2022-05-18T16:10:18.545105,7
2022-05-18T16:10:28.703116,7
2022-05-18T16:10:38.862114,7
2022-05-18T16:10:49.019607,7
2022-05-18T16:10:59.178886,7
2022-05-18T16:11:09.346994,7
2022-05-18T16:11:19.546232,7
2022-05-18T16:11:29.711033,7
2022-05-18T16:11:39.933652,7
2022-05-18T16:11:50.101047,7
2022-05-18T16:12:00.266775,7
2022-05-18T16:12:10.433572,7
2022-05-18T16:12:20.593320,7
2022-05-18T16:12:30.755350,7
2022-05-18T16:12:40.912289,7
2022-05-18T16:12:51.073912,7
2022-05-18T16:13:01.229540,7
2022-05-18T16:13:11.444427,7
2022-05-18T16:13:21.612810,7
2022-05-18T16:13:31.775093,7
2022-05-18T16:13:41.925584,7
2022-05-18T16:13:52.088537,7
2022-05-18T16:14:02.254764,7
2022-05-18T16:14:12.425236,7
2022-05-18T16:14:22.574146,7
2022-05-18T16:14:32.745838,7
2022-05-18T16:14:42.909376,7
2022-05-18T16:14:53.067913,7
2022-05-18T16:15:03.229593,7
2022-05-18T16:15:13.388809,7
2022-05-18T16:15:23.560985,7
2022-05-18T16:15:33.730588,7
2022-05-18T16:15:43.900403,7
2022-05-18T16:15:54.064893,7
2022-05-18T16:16:04.233722,7
2022-05-18T16:16:14.387923,7
2022-05-18T16:16:24.565414,7
2022-05-18T16:16:34.728117,7
2022-05-18T16:16:44.890400,7
2022-05-18T16:16:55.042832,7
2022-05-18T16:17:05.197063,7
2022-05-18T16:17:15.367780,7
2022-05-18T16:17:25.532560,7
2022-05-18T16:17:35.690848,7
2022-05-18T16:17:45.862118,7
2022-05-18T16:17:56.024916,7
2022-05-18T16:18:06.180551,7
2022-05-18T16:18:16.346450,7
2022-05-18T16:18:26.517925,7
2022-05-18T16:18:36.718868,7
2022-05-18T16:18:46.890601,7
2022-05-18T16:18:57.079694,7
2022-05-18T16:19:07.245101,7
2022-05-18T16:19:17.434545,7
2022-05-18T16:19:27.602389,7
2022-05-18T16:19:37.787244,7
2022-05-18T16:19:47.968348,7
2022-05-18T16:19:58.133542,7
2022-05-18T16:20:08.310374,7
2022-05-18T16:20:18.487556,7
2022-05-18T16:20:28.703165,7
2022-05-18T16:20:38.871581,7
2022-05-18T16:20:49.036840,7
2022-05-18T16:20:59.189071,7
2022-05-18T16:21:09.346284,7
2022-05-18T16:21:19.501973,7
2022-05-18T16:21:29.661727,7
2022-05-18T16:21:39.825679,7
2022-05-18T16:21:49.993023,7
2022-05-18T16:22:00.149548,7
2022-05-18T16:22:10.309904,7
2022-05-18T16:22:20.476519,7
2022-05-18T16:22:30.647621,7
2022-05-18T16:22:40.803086,7
2022-05-18T16:22:50.969175,7
2022-05-18T16:23:01.140264,7
2022-05-18T16:23:11.298721,7
2022-05-18T16:23:21.460960,7
2022-05-18T16:23:31.617663,7
2022-05-18T16:23:41.791293,7
2022-05-18T16:23:51.969087,7
2022-05-18T16:24:02.141030,7
2022-05-18T16:24:12.301131,7
2022-05-18T16:24:22.502434,7
2022-05-18T16:24:32.666198,7
2022-05-18T16:24:42.824654,7
2022-05-18T16:24:52.998913,7
2022-05-18T16:25:03.164128,7
2022-05-18T16:25:13.329390,7
2022-05-18T16:25:23.507586,7
2022-05-18T16:25:33.675108,7
2022-05-18T16:25:43.834172,7
2022-05-18T16:25:53.988147,7
2022-05-18T16:26:04.159470,7
2022-05-18T16:26:14.329729,7
2022-05-18T16:26:24.506677,7
2022-05-18T16:26:34.678045,7
2022-05-18T16:26:44.849731,7
2022-05-18T16:26:55.028315,7
2022-05-18T16:27:05.193667,7
