partition_datetime,mean_price
2022-09-09T09:55:00Z,7
2022-09-09T10:00:00Z,7
2022-09-09T10:05:00Z,7
2022-09-09T10:10:00Z,7
2022-09-09T10:15:00Z,7
2022-09-09T10:20:00Z,7
2022-09-09T10:25:00Z,7
2022-09-09T10:30:00Z,7
2022-09-09T10:35:00Z,7
2022-09-09T10:40:00Z,7
2022-09-09T10:45:00Z,7
2022-09-09T10:50:00Z,7
2022-09-09T10:55:00Z,7
2022-09-09T11:00:00Z,7
2022-09-09T11:05:00Z,7
2022-09-09T11:10:00Z,7
2022-09-09T11:15:00Z,7
2022-09-09T11:20:00Z,7
2022-09-09T11:25:00Z,7
2022-09-09T11:30:00Z,7
2022-09-09T11:35:00Z,7
2022-09-09T11:40:00Z,7
2022-09-09T11:45:00Z,7
2022-09-09T11:50:00Z,7
2022-09-09T11:55:00Z,7
2022-09-09T12:00:00Z,7
2022-09-09T12:05:00Z,7
2022-09-09T12:10:00Z,7
2022-09-09T12:15:00Z,7
2022-09-09T12:20:00Z,7
2022-09-09T12:25:00Z,7
2022-09-09T12:30:00Z,7
2022-09-09T12:35:00Z,7
2022-09-09T12:40:00Z,7
2022-09-09T12:45:00Z,7
2022-09-09T12:50:00Z,7
2022-09-09T12:55:00Z,7
2022-09-10T06:00:00Z,7
2022-09-10T06:05:00Z,7
2022-09-10T06:10:00Z,7
2022-09-10T06:15:00Z,7
2022-09-10T06:20:00Z,7
2022-09-10T06:25:00Z,7
2022-09-10T06:30:00Z,7
2022-09-10T06:35:00Z,7
2022-09-10T06:40:00Z,7
2022-09-10T06:45:00Z,7
2022-09-10T06:50:00Z,7
2022-09-10T06:55:00Z,7
2022-09-10T07:00:00Z,7
2022-09-10T07:05:00Z,7
2022-09-10T07:10:00Z,7
2022-09-10T07:15:00Z,7
2022-09-10T07:20:00Z,7
2022-09-10T07:25:00Z,7
2022-09-10T07:30:00Z,7
2022-09-10T07:35:00Z,7
2022-09-10T07:40:00Z,7
2022-09-10T07:45:00Z,7
2022-09-10T07:50:00Z,7
2022-09-10T07:55:00Z,7
2022-09-10T08:00:00Z,7
2022-09-10T08:05:00Z,7
2022-09-10T08:10:00Z,7
2022-09-10T08:15:00Z,7
2022-09-10T08:20:00Z,7
2022-09-10T08:25:00Z,7
2022-09-10T08:30:00Z,7
2022-09-10T08:35:00Z,7
2022-09-10T08:40:00Z,7
2022-09-10T08:45:00Z,7
2022-09-10T08:50:00Z,7
2022-09-10T08:55:00Z,7
2022-09-10T09:00:00Z,7
2022-09-10T09:05:00Z,7
2022-09-10T09:10:00Z,7
2022-09-10T09:15:00Z,7
2022-09-10T09:20:00Z,7
2022-09-10T09:25:00Z,7
2022-09-10T09:30:00Z,7
2022-09-10T09:35:00Z,7
2022-09-10T09:40:00Z,7
2022-09-10T09:45:00Z,7
2022-09-10T09:50:00Z,7
2022-09-10T09:55:00Z,7
2022-09-10T10:00:00Z,7
2022-09-10T10:05:00Z,7
2022-09-10T10:10:00Z,7
2022-09-10T10:15:00Z,7
2022-09-10T10:20:00Z,7
2022-09-10T10:25:00Z,7
2022-09-10T10:30:00Z,7
2022-09-10T10:35:00Z,7
2022-09-10T10:40:00Z,7
2022-09-10T10:45:00Z,7
2022-09-10T10:50:00Z,7
2022-09-10T10:55:00Z,7
2022-09-10T11:00:00Z,7
2022-09-10T11:05:00Z,7
2022-09-10T11:10:00Z,7
2022-09-10T11:15:00Z,7
2022-09-10T11:20:00Z,7
2022-09-10T11:25:00Z,7
2022-09-10T11:30:00Z,7
2022-09-10T11:35:00Z,7
2022-09-10T11:40:00Z,7
2022-09-10T11:45:00Z,7
2022-09-10T11:50:00Z,7
2022-09-10T11:55:00Z,7
2022-09-10T12:00:00Z,7
2022-09-10T12:05:00Z,7
2022-09-10T12:10:00Z,7
2022-09-10T12:15:00Z,7
2022-09-10T12:20:00Z,7
2022-09-10T12:25:00Z,7
2022-09-10T12:30:00Z,7
2022-09-10T12:35:00Z,7
2022-09-10T12:40:00Z,7
2022-09-10T12:45:00Z,7
2022-09-10T12:50:00Z,7
2022-09-10T12:55:00Z,7
2022-09-11T06:00:00Z,7
2022-09-11T06:05:00Z,7
2022-09-11T06:10:00Z,7
2022-09-11T06:15:00Z,7
2022-09-11T06:20:00Z,7
2022-09-11T06:25:00Z,7.087115179847611
2022-09-11T06:30:00Z,7.614637501557543
2022-09-11T06:35:00Z,10.024138075232246
2022-09-11T06:40:00Z,13.199994139432796
2022-09-11T06:45:00Z,20.011322769645954
2022-09-11T06:50:00Z,23.765473661942522
2022-09-11T06:55:00Z,30.281927130369105
2022-09-11T07:00:00Z,36.767920223805326
2022-09-11T07:05:00Z,42.66252815461812
2022-09-11T07:10:00Z,49.02837466763161
2022-09-11T07:15:00Z,51.84223076160252
2022-09-11T07:20:00Z,53.48658026338736
2022-09-11T07:25:00Z,50.11434707649031
2022-09-11T07:30:00Z,48.93459629750892
2022-09-11T07:35:00Z,43.351294559098385
2022-09-11T07:40:00Z,43.59808859556702
2022-09-11T07:45:00Z,43.69108923081278
2022-09-11T07:50:00Z,49.943696269738936
2022-09-11T07:55:00Z,42.52780923125454
2022-09-11T08:00:00Z,42.30655090481393
2022-09-11T08:05:00Z,43.115094665994626
2022-09-11T08:10:00Z,46.01427356153577
2022-09-11T08:15:00Z,46.33794741302648
2022-09-11T08:20:00Z,45.97956883150613
2022-09-11T08:25:00Z,44.12148083816154
2022-09-11T08:30:00Z,43.834836086542104
2022-09-11T08:35:00Z,47.077731793947294
2022-09-11T08:40:00Z,46.72792046629939
2022-09-11T08:45:00Z,45.55488195372056
2022-09-11T08:50:00Z,43.79342566898374
2022-09-11T08:55:00Z,39.50214262616162
2022-09-11T09:00:00Z,34.44361145733207
2022-09-11T09:05:00Z,29.482707218520993
2022-09-11T09:10:00Z,26.599719195592755
2022-09-11T09:15:00Z,22.69842044887123
2022-09-11T09:20:00Z,20.031770794611877
2022-09-11T09:25:00Z,15.792555382998858
2022-09-11T09:30:00Z,15.266064659607938
2022-09-11T09:35:00Z,13.577763295317618
2022-09-11T09:40:00Z,12.1585983619763
2022-09-11T09:45:00Z,9.325426431932826
2022-09-11T09:50:00Z,9.606484145152471
2022-09-11T09:55:00Z,7.777891970937695
2022-09-11T10:00:00Z,7.406466184145398
2022-09-11T10:05:00Z,7.121840913857624
2022-09-11T10:10:00Z,7.360810870044521
2022-09-11T10:15:00Z,7.072711881891929
2022-09-11T10:20:00Z,7
2022-09-11T10:25:00Z,7
2022-09-11T10:30:00Z,7
2022-09-11T10:35:00Z,7.014452672031085
2022-09-11T10:40:00Z,7.061351753404893
2022-09-11T10:45:00Z,7
2022-09-11T10:50:00Z,7
2022-09-11T10:55:00Z,7
2022-09-11T11:00:00Z,7
2022-09-11T11:05:00Z,7
2022-09-11T11:10:00Z,7
2022-09-11T11:15:00Z,7
2022-09-11T11:20:00Z,7
2022-09-11T11:25:00Z,7
2022-09-11T11:30:00Z,7
2022-09-11T11:35:00Z,7
2022-09-11T11:40:00Z,7
2022-09-11T11:45:00Z,7
2022-09-11T11:50:00Z,7
2022-09-11T11:55:00Z,7
2022-09-11T12:00:00Z,7
2022-09-11T12:05:00Z,7
2022-09-11T12:10:00Z,7
2022-09-11T12:15:00Z,7
2022-09-11T12:20:00Z,7
2022-09-11T12:25:00Z,7
2022-09-11T12:30:00Z,7
2022-09-11T12:35:00Z,7
2022-09-11T12:40:00Z,7
2022-09-11T12:45:00Z,7
2022-09-11T12:50:00Z,7
2022-09-11T12:55:00Z,7
2022-09-12T06:00:00Z,7
2022-09-12T06:05:00Z,7
2022-09-12T06:10:00Z,7
2022-09-12T06:15:00Z,7
2022-09-12T06:20:00Z,7
2022-09-12T06:25:00Z,7.347315724046072
2022-09-12T06:30:00Z,10.045752208602709
2022-09-12T06:35:00Z,13.284228510675266
2022-09-12T06:40:00Z,19.41580750087756
2022-09-12T06:45:00Z,23.40901992080023
2022-09-12T06:50:00Z,27.11593070200635
2022-09-12T06:55:00Z,30.796119840384545
2022-09-12T07:00:00Z,34.39457346208791
2022-09-12T07:05:00Z,40.02660819367051
2022-09-12T07:10:00Z,44.57906285082898
2022-09-12T07:15:00Z,49.46817480671255
2022-09-12T07:20:00Z,52.22620480752964
2022-09-12T07:25:00Z,53.32861553720948
2022-09-12T07:30:00Z,53.412070187717006
2022-09-12T07:35:00Z,52.88186882108719
2022-09-12T07:40:00Z,54.08790659309616
2022-09-12T07:45:00Z,55.170002142219836
2022-09-12T07:50:00Z,52.970494669997365
2022-09-12T07:55:00Z,50.92111672958716
2022-09-12T08:00:00Z,54.6648124003319
2022-09-12T08:05:00Z,56.005617352046045
2022-09-12T08:10:00Z,59.63704399550623
2022-09-12T08:15:00Z,63.841940292245205
2022-09-12T08:20:00Z,69.60438966919914
2022-09-12T08:25:00Z,71.71801569285947
2022-09-12T08:30:00Z,71.9671080990625
2022-09-12T08:35:00Z,74.3802608942201
2022-09-12T08:40:00Z,75.1256760231248
2022-09-12T08:45:00Z,74.50244213518899
2022-09-12T08:50:00Z,73.49786183761483
2022-09-12T08:55:00Z,70.5727765445787
2022-09-12T09:00:00Z,68.94949822377325
2022-09-12T09:05:00Z,66.9548782363062
2022-09-12T09:10:00Z,64.7294751062342
2022-09-12T09:15:00Z,61.54284604675584
2022-09-12T09:20:00Z,57.35438764848186
2022-09-12T09:25:00Z,54.62590169182255
2022-09-12T09:30:00Z,50.75532804191485
2022-09-12T09:35:00Z,49.451885727167635
2022-09-12T09:40:00Z,46.52034176571472
2022-09-12T09:45:00Z,38.97497419948279
2022-09-12T09:50:00Z,31.7017102597
2022-09-12T09:55:00Z,24.36537646266822
2022-09-12T10:00:00Z,19.295855715909163
2022-09-12T10:05:00Z,15.580864025972552
2022-09-12T10:10:00Z,12.52958120904266
2022-09-12T10:15:00Z,10.802965781507062
2022-09-12T10:20:00Z,12.634630151663169
2022-09-12T10:25:00Z,15.310407512515027
2022-09-12T10:30:00Z,18.436935920997932
2022-09-12T10:35:00Z,14.647713458707734
2022-09-12T10:40:00Z,9.91173084605613
2022-09-12T10:45:00Z,7.965162135441946
2022-09-12T10:50:00Z,7.066398265465372
2022-09-12T10:55:00Z,7
2022-09-12T11:00:00Z,7
2022-09-12T11:05:00Z,7
2022-09-12T11:10:00Z,7
2022-09-12T11:15:00Z,7
2022-09-12T11:20:00Z,7
2022-09-12T11:25:00Z,7
2022-09-12T11:30:00Z,7
2022-09-12T11:35:00Z,7
2022-09-12T11:40:00Z,7
2022-09-12T11:45:00Z,7
2022-09-12T11:50:00Z,7
2022-09-12T11:55:00Z,7
2022-09-12T12:00:00Z,7
2022-09-12T12:05:00Z,7
2022-09-12T12:10:00Z,7
2022-09-12T12:15:00Z,7
2022-09-12T12:20:00Z,7
2022-09-12T12:25:00Z,7
2022-09-12T12:30:00Z,7
2022-09-12T12:35:00Z,7
2022-09-12T12:40:00Z,7
2022-09-12T12:45:00Z,7
2022-09-12T12:50:00Z,7
2022-09-12T12:55:00Z,7
2022-09-13T06:00:00Z,7
2022-09-13T06:05:00Z,7
2022-09-13T06:10:00Z,7
2022-09-13T06:15:00Z,7
2022-09-13T06:20:00Z,7
2022-09-13T06:25:00Z,7.212506739587935
2022-09-13T06:30:00Z,7.523291773889317
2022-09-13T06:35:00Z,12.823438618434075
2022-09-13T06:40:00Z,18.426125080697688
2022-09-13T06:45:00Z,22.671743234632057
2022-09-13T06:50:00Z,25.991894385275792
2022-09-13T06:55:00Z,29.250674355177132
2022-09-13T07:00:00Z,35.53565918268324
2022-09-13T07:05:00Z,41.13497177067445
2022-09-13T07:10:00Z,44.893254459638655
2022-09-13T07:15:00Z,47.89026258439812
2022-09-13T07:20:00Z,50.31448399907656
2022-09-13T07:25:00Z,48.53385753728593
2022-09-13T07:30:00Z,46.94990237518109
2022-09-13T07:35:00Z,44.13421384493805
2022-09-13T07:40:00Z,44.13180758760682
2022-09-13T07:45:00Z,45.71112905158776
2022-09-13T07:50:00Z,48.01350824029614
2022-09-13T07:55:00Z,46.2346771670988
2022-09-13T08:00:00Z,54.36254149082831
2022-09-13T08:05:00Z,56.20894431898617
2022-09-13T08:10:00Z,67.45305517000014
2022-09-13T08:15:00Z,74.94519136761633
2022-09-13T08:20:00Z,76.80498497342275
2022-09-13T08:25:00Z,78.96160928475865
2022-09-13T08:30:00Z,84.09810362983585
2022-09-13T08:35:00Z,86.21007932245891
2022-09-13T08:40:00Z,85.29289172134554
2022-09-13T08:45:00Z,84.66817425554258
2022-09-13T08:50:00Z,82.4863458438219
2022-09-13T08:55:00Z,78.54332383629857
2022-09-13T09:00:00Z,75.60667097610614
2022-09-13T09:05:00Z,75.34334418749039
2022-09-13T09:10:00Z,68.49513676394953
2022-09-13T09:15:00Z,62.5996061998106
2022-09-13T09:20:00Z,55.43248115843319
2022-09-13T09:25:00Z,50.35928697554747
2022-09-13T09:30:00Z,48.119000197143215
2022-09-13T09:35:00Z,46.96963633694753
2022-09-13T09:40:00Z,44.679402727105014
2022-09-13T09:45:00Z,39.45003525863804
2022-09-13T09:50:00Z,30.31954365131491
2022-09-13T09:55:00Z,22.120304314265358
2022-09-13T10:00:00Z,14.844298243300615
2022-09-13T10:05:00Z,13.20030678576153
2022-09-13T10:10:00Z,11.232123870430641
2022-09-13T10:15:00Z,9.999599379667483
2022-09-13T10:20:00Z,7.848653701214701
2022-09-13T10:25:00Z,8.365981433964519
2022-09-13T10:30:00Z,9.62470344280662
2022-09-13T10:35:00Z,8.03305528012748
2022-09-13T10:40:00Z,7.98414987401667
2022-09-13T10:45:00Z,7.236423028214728
2022-09-13T10:50:00Z,7
2022-09-13T10:55:00Z,7
2022-09-13T11:00:00Z,7
2022-09-13T11:05:00Z,7
2022-09-13T11:10:00Z,7
2022-09-13T11:15:00Z,7
2022-09-13T11:20:00Z,7
2022-09-13T11:25:00Z,7
2022-09-13T11:30:00Z,7
2022-09-13T11:35:00Z,7
2022-09-13T11:40:00Z,7
2022-09-13T11:45:00Z,7
2022-09-13T11:50:00Z,7
2022-09-13T11:55:00Z,7
2022-09-13T12:00:00Z,7
2022-09-13T12:05:00Z,7
2022-09-13T12:10:00Z,7
2022-09-13T12:15:00Z,7
2022-09-13T12:20:00Z,7
2022-09-13T12:25:00Z,7
2022-09-13T12:30:00Z,7
2022-09-13T12:35:00Z,7
2022-09-13T12:40:00Z,7
2022-09-13T12:45:00Z,7
2022-09-13T12:50:00Z,7
2022-09-13T12:55:00Z,7
